2025-05-05 08:34:35 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 15:13:26 | INFO | ### Response ###
2025-05-05 15:13:26 | INFO | {'id': 18, 'location': 'https://www.classei-shop.com/api/articles/18'}
2025-05-05 15:13:26 | INFO | Found 1 between
2025-05-05 15:13:27 | INFO | Object Artikel destroyed
2025-05-05 15:13:27 | INFO | #### Data ####
2025-05-05 15:13:27 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 149, 'price': 76.6, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 150, 'to': 'beliebig', 'price': 71.2, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 149, 'price': 76.6, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 150, 'to': 'beliebig', 'price': 71.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 149, 'price': 61.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 150, 'to': 'beliebig', 'price': 57.05, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 149, 'price': 61.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 150, 'to': 'beliebig', 'price': 57.05, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 149, 'price': 58.9, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 150, 'to': 'beliebig', 'price': 54.75, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 149, 'price': 58.9, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 150, 'to': 'beliebig', 'price': 54.75, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 149, 'price': 58.9, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 150, 'to': 'beliebig', 'price': 54.75, 'pseudoPrice': None}]}}
2025-05-05 15:13:28 | INFO | ### Response ###
2025-05-05 15:13:28 | INFO | {'id': 262, 'location': 'https://www.classei-shop.com/api/articles/262'}
2025-05-05 15:13:28 | INFO | Found 1 between
2025-05-05 15:13:30 | INFO | Object Artikel destroyed
2025-05-05 15:13:30 | INFO | #### Data ####
2025-05-05 15:13:30 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 99, 'price': 63.2, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 100, 'to': 'beliebig', 'price': 60.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 99, 'price': 63.2, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 100, 'to': 'beliebig', 'price': 60.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 99, 'price': 50.65, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 100, 'to': 'beliebig', 'price': 48.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 99, 'price': 50.65, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 100, 'to': 'beliebig', 'price': 48.45, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 99, 'price': 48.6, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 100, 'to': 'beliebig', 'price': 46.5, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 99, 'price': 48.6, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 100, 'to': 'beliebig', 'price': 46.5, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 99, 'price': 48.6, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 100, 'to': 'beliebig', 'price': 46.5, 'pseudoPrice': None}]}}
2025-05-05 15:13:30 | INFO | ### Response ###
2025-05-05 15:13:30 | INFO | {'id': 328, 'location': 'https://www.classei-shop.com/api/articles/328'}
2025-05-05 15:13:31 | INFO | Found 1 between
2025-05-05 15:13:32 | INFO | Object Artikel destroyed
2025-05-05 15:13:32 | INFO | #### Data ####
2025-05-05 15:13:32 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 99, 'price': 2.35, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 100, 'to': 'beliebig', 'price': 2.3, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 99, 'price': 2.35, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 100, 'to': 'beliebig', 'price': 2.3, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 99, 'price': 1.9, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 100, 'to': 'beliebig', 'price': 1.85, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 99, 'price': 1.9, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 100, 'to': 'beliebig', 'price': 1.85, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 99, 'price': 1.8, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 100, 'to': 'beliebig', 'price': 1.75, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 99, 'price': 1.8, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 100, 'to': 'beliebig', 'price': 1.75, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 99, 'price': 1.8, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 100, 'to': 'beliebig', 'price': 1.75, 'pseudoPrice': None}]}}
2025-05-05 15:13:32 | INFO | ### Response ###
2025-05-05 15:13:32 | INFO | {'id': 330, 'location': 'https://www.classei-shop.com/api/articles/330'}
2025-05-05 15:13:32 | INFO | Found 1 between
2025-05-05 15:13:33 | INFO | Object Artikel destroyed
2025-05-05 15:13:33 | INFO | #### Data ####
2025-05-05 15:13:33 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 99, 'price': 4.05, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 100, 'to': 'beliebig', 'price': 4.0, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 99, 'price': 4.05, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 100, 'to': 'beliebig', 'price': 4.0, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 99, 'price': 3.25, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 100, 'to': 'beliebig', 'price': 3.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 99, 'price': 3.25, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 100, 'to': 'beliebig', 'price': 3.2, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 99, 'price': 3.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 100, 'to': 'beliebig', 'price': 3.05, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 99, 'price': 3.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 100, 'to': 'beliebig', 'price': 3.05, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 99, 'price': 3.1, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 100, 'to': 'beliebig', 'price': 3.05, 'pseudoPrice': None}]}}
2025-05-05 15:13:34 | INFO | ### Response ###
2025-05-05 15:13:34 | INFO | {'id': 331, 'location': 'https://www.classei-shop.com/api/articles/331'}
2025-05-05 15:13:34 | INFO | Found 1 between
2025-05-05 15:13:35 | INFO | Object Artikel destroyed
2025-05-05 15:13:35 | INFO | #### Data ####
2025-05-05 15:13:35 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 9, 'price': 9.5, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 10, 'to': 'beliebig', 'price': 9.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 9, 'price': 9.5, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 10, 'to': 'beliebig', 'price': 9.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 9, 'price': 7.65, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 10, 'to': 'beliebig', 'price': 7.55, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 9, 'price': 7.65, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 10, 'to': 'beliebig', 'price': 7.55, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 9, 'price': 7.3, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 10, 'to': 'beliebig', 'price': 7.25, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 9, 'price': 7.3, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 10, 'to': 'beliebig', 'price': 7.25, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 9, 'price': 7.3, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 10, 'to': 'beliebig', 'price': 7.25, 'pseudoPrice': None}]}}
2025-05-05 15:13:35 | INFO | ### Response ###
2025-05-05 15:13:35 | INFO | {'id': 332, 'location': 'https://www.classei-shop.com/api/articles/332'}
2025-05-05 15:13:36 | INFO | Found 1 between
2025-05-05 15:13:37 | INFO | Object Artikel destroyed
2025-05-05 15:13:37 | INFO | #### Data ####
2025-05-05 15:13:37 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 9, 'price': 5.4, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 10, 'to': 'beliebig', 'price': 5.15, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 9, 'price': 5.4, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 10, 'to': 'beliebig', 'price': 5.15, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 9, 'price': 4.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 10, 'to': 'beliebig', 'price': 4.15, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 9, 'price': 4.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 10, 'to': 'beliebig', 'price': 4.15, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 9, 'price': 4.15, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 10, 'to': 'beliebig', 'price': 3.95, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 9, 'price': 4.15, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 10, 'to': 'beliebig', 'price': 3.95, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 9, 'price': 4.15, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 10, 'to': 'beliebig', 'price': 3.95, 'pseudoPrice': None}]}}
2025-05-05 15:13:38 | INFO | ### Response ###
2025-05-05 15:13:38 | INFO | {'id': 333, 'location': 'https://www.classei-shop.com/api/articles/333'}
2025-05-05 15:13:38 | INFO | Found 1 between
2025-05-05 15:13:39 | INFO | Object Artikel destroyed
2025-05-05 15:13:39 | INFO | #### Data ####
2025-05-05 15:13:39 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 9, 'price': 6.0, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 10, 'to': 'beliebig', 'price': 5.7, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 9, 'price': 6.0, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 10, 'to': 'beliebig', 'price': 5.7, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 9, 'price': 4.8, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 10, 'to': 'beliebig', 'price': 4.55, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 9, 'price': 4.8, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 10, 'to': 'beliebig', 'price': 4.55, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 9, 'price': 4.6, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 10, 'to': 'beliebig', 'price': 4.35, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 9, 'price': 4.6, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 10, 'to': 'beliebig', 'price': 4.35, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 9, 'price': 4.6, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 10, 'to': 'beliebig', 'price': 4.35, 'pseudoPrice': None}]}}
2025-05-05 15:13:39 | INFO | ### Response ###
2025-05-05 15:13:39 | INFO | {'id': 334, 'location': 'https://www.classei-shop.com/api/articles/334'}
2025-05-05 15:13:39 | INFO | Found 1 between
2025-05-05 15:13:40 | INFO | Object Artikel destroyed
2025-05-05 15:13:41 | INFO | #### Data ####
2025-05-05 15:13:41 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}]}}
2025-05-05 15:13:41 | INFO | ### Response ###
2025-05-05 15:13:41 | INFO | {'id': 550, 'location': 'https://www.classei-shop.com/api/articles/550'}
2025-05-05 15:13:41 | INFO | Found 1 between
2025-05-05 15:13:42 | INFO | Object Artikel destroyed
2025-05-05 15:13:42 | INFO | #### Data ####
2025-05-05 15:13:42 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}]}}
2025-05-05 15:13:43 | INFO | ### Response ###
2025-05-05 15:13:43 | INFO | {'id': 551, 'location': 'https://www.classei-shop.com/api/articles/551'}
2025-05-05 15:13:43 | INFO | Found 1 between
2025-05-05 15:13:44 | INFO | Object Artikel destroyed
2025-05-05 15:13:44 | INFO | #### Data ####
2025-05-05 15:13:44 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}]}}
2025-05-05 15:13:44 | INFO | ### Response ###
2025-05-05 15:13:44 | INFO | {'id': 552, 'location': 'https://www.classei-shop.com/api/articles/552'}
2025-05-05 15:13:45 | INFO | Found 1 between
2025-05-05 15:13:46 | INFO | Object Artikel destroyed
2025-05-05 15:13:46 | INFO | #### Data ####
2025-05-05 15:13:46 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}]}}
2025-05-05 15:13:46 | INFO | ### Response ###
2025-05-05 15:13:46 | INFO | {'id': 553, 'location': 'https://www.classei-shop.com/api/articles/553'}
2025-05-05 15:13:46 | INFO | Found 1 between
2025-05-05 15:13:47 | INFO | Object Artikel destroyed
2025-05-05 15:13:47 | INFO | #### Data ####
2025-05-05 15:13:47 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}]}}
2025-05-05 15:13:48 | INFO | ### Response ###
2025-05-05 15:13:48 | INFO | {'id': 554, 'location': 'https://www.classei-shop.com/api/articles/554'}
2025-05-05 15:13:48 | INFO | Found 1 between
2025-05-05 15:13:49 | INFO | Object Artikel destroyed
2025-05-05 15:13:49 | INFO | #### Data ####
2025-05-05 15:13:49 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}]}}
2025-05-05 15:13:49 | INFO | ### Response ###
2025-05-05 15:13:49 | INFO | {'id': 555, 'location': 'https://www.classei-shop.com/api/articles/555'}
2025-05-05 15:13:49 | INFO | Found 1 between
2025-05-05 15:13:50 | INFO | Object Artikel destroyed
2025-05-05 15:13:50 | INFO | #### Data ####
2025-05-05 15:13:50 | INFO | {'mainDetail': {'prices': [{'customerGroupKey': 'CHB2C', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2C', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 1, 'to': 4, 'price': 6.65, 'pseudoPrice': None}, {'customerGroupKey': 'CHB2B', 'from': 5, 'to': 'beliebig', 'price': 6.45, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_de', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 1, 'to': 4, 'price': 5.35, 'pseudoPrice': None}, {'customerGroupKey': 'IT_it', 'from': 5, 'to': 'beliebig', 'price': 5.2, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk0', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'Vk1', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 1, 'to': 4, 'price': 5.1, 'pseudoPrice': None}, {'customerGroupKey': 'EK', 'from': 5, 'to': 'beliebig', 'price': 4.95, 'pseudoPrice': None}]}}
2025-05-05 15:13:51 | INFO | ### Response ###
2025-05-05 15:13:51 | INFO | {'id': 556, 'location': 'https://www.classei-shop.com/api/articles/556'}
2025-05-05 15:13:51 | INFO | Found 1 between
2025-05-05 15:13:52 | INFO | Object Artikel destroyed
2025-05-05 15:13:52 | INFO | #### Data ####
